feed_id,label,prefcode,prefname,official,feed_page_url,feed_LastUpdate,license_name,fixed_url,feed_url,zip_name,feed_note,feed_version_note
f0100101,道南バス （Code for Muroran/室蘭市OD）,01,北海道,1,https://github.com/aruneko/DonanbusGTFS/releases/,20200402,CC BY-SA 3.0,0,https://github.com/aruneko/DonanbusGTFS/releases/download/2020.0401.1/DonanbusGTFS.zip,DonanbusGTFS.zip,・むろらんオープンデータライブラリからのリンクあり;・室蘭市内，近郊路線のみ,2020/4/1改正
f0100103,道南バス,01,北海道,1,https://www.donanbus.co.jp/topics/2021-4-1%e6%94%b9%e6%ad%a3-gtfs-jp%e3%83%87%e3%83%bc%e3%82%bf%e5%85%ac%e9%96%8b/,20210331,(オープンデータとして公開),0,https://www.donanbus.co.jp/download/gtfs-jp-%e9%81%93%e5%8d%97%e3%83%90%e3%82%b9%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be-2021-4-1%e6%94%b9%e6%ad%a3/,GTFS-JP_道南バス株式会社20210401改正.zip,,2021/4/1改正
f0100201,北海道拓殖バス　一般路線、コミュニティバス（音更町・新得町・清水町）,01,北海道,1,https://www.takubus.com/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF/,20210302,CC BY 4.0,0,https://www.takubus.com/app/download/10941479479/GTFS_regular_line.zip?t=1614672165,GTFS_regular_line.zip,・音更町コミュニティバスは「すずらん号」の時刻データのみ;・HODaPにリンク掲載あり（2020/3/24～）,2020/10/1改正（春休みダイヤ反映）
f0100202,北海道拓殖バス 都市間高速バス・帯広空港連絡バス,01,北海道,1,https://www.takubus.com/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF/,20210428,CC BY 4.0,0,https://www.takubus.com/app/download/10981218379/GTFS_highway_line.zip?t=1619594186,GTFS_highway_line.zip.zip,,2021/3/28改正(4/28～)
f0100301,十勝バス　一般路線、コミュニティバス（帯広市・音更町・幕別町）,01,北海道,1,https://www.tokachibus.jp/rosenbus/opendata/,20201215,(オープンデータとして公開),0,https://www.tokachibus.jp/download/20201210GTFS-dia.zip,20201210GTFS-dia.zip,・ライセンス明記なし（オープンデータとして公開）;・音更町コミュニティバスは「しらかば号」の時刻データのみ,2020/12/10改正
f0100302,［HODaP］ 十勝バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9ad9de7f-73a9-4695-858f-c09cdf13437a,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/9ad9de7f-73a9-4695-858f-c09cdf13437a/download/tokachi_bus.zip,tokachi_bus.zip,自社サイト公開版あり,2021/5/1～
f0100401,網走バス　観光施設めぐり,01,北海道,1,https://www.abashiribus.com/news/?page_id=563,20210331,CC BY 4.0,0,https://www.abashiribus.com/open_data/gtfs_AbashiriBusShisetsuMeguri20210401.zip,gtfs_AbashiriBusShisetsuMeguri20210401.zip,,2021/4/1改正（～5/31）
f0100402,網走バス　郊外線・市内線,01,北海道,1,https://www.abashiribus.com/news/?page_id=563,20200703,CC BY 4.0,0,https://www.abashiribus.com/open_data/gtfs_abashiribus20200329.zip,gtfs_abashiribus20200329.zip,,2020/3/29改正
f0100403,［HODaP］ 網走バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c84abf64-f7ba-4d22-8cc1-acac7adbdc6f,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/c84abf64-f7ba-4d22-8cc1-acac7adbdc6f/download/abashiri_bus.zip,abashiri_bus.zip,自社製データあり,2021/5/1～
f0100404,網走バス　女満別空港線,01,北海道,1,https://www.abashiribus.com/news/?page_id=563,20210511,CC BY 4.0,0,https://www.abashiribus.com/open_data/gtfs_Memanbetsu_Airport_Line20210506.zip,gtfs_Memanbetsu_Airport_Line20210506.zip,,2021/5/6～5/13
f0100501,網走観光交通バス,01,北海道,1,http://www.abashiri-kk.com/info/post-322/,20191125,CC BY 4.0,1,http://www.abashiri-kk.com/wp/wp-content/uploads/2019/11/abashirikankokotu.zip,abashirikankokotu.zip,HODaPにリンク掲載あり,
f0100601,北海道北見バス　一般路線,01,北海道,1,https://www.h-kitamibus.co.jp/download.html,20210422,CC BY 4.0,0,https://drive.google.com/uc?export=view&id=1WpSNus5vmjG5HmS4A1tpxrrjyqYdplLW,一般路線 2021-04-29.zip,HODaPにリンク掲載あり,2021/4/29改正（女満別空港線）
f0100701,阿寒バス　一般路線,01,北海道,1,http://www.akanbus.co.jp/gtfs/,20210208,CC BY 4.0,1,http://www.akanbus.co.jp/gtfs/GTFS-JP-akanbus.zip,GTFS-JP-akanbus.zip,HODaPにリンク掲載あり（2020/3/24～）,2021/2/1改正
f0100801,函館市電,01,北海道,1,https://www.city.hakodate.hokkaido.jp/docs/2020052700015/,20210318,CC BY 2.1,0,https://www.city.hakodate.hokkaido.jp/docs/2020052700015/files/GtfsUpload.zip,GtfsUpload.zip,HODaPにリンク掲載あり（2020/3/24～）,2021/4/1改正
f0100901,［HODaP］ 旭川電気軌道,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/41ea2ac6-c6e4-47b2-9c1c-b482feaee17c,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/41ea2ac6-c6e4-47b2-9c1c-b482feaee17c/download/asahikawa_denki.zip,asahikawa_denki.zip,,2021/5/1～
f0101001,［HODaP］ あつまバス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/40e699d6-03c7-4191-b328-5e9c13841ab2,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/40e699d6-03c7-4191-b328-5e9c13841ab2/download/atsuma_bus.zip,atsuma_bus.zip,,2021/5/1～
f0101101,［HODaP］ 札幌ばんけい,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/889906b8-eb1a-41c3-a7b3-75cd69aa891f,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/889906b8-eb1a-41c3-a7b3-75cd69aa891f/download/bankei_bus.zip,bankei_bus.zip,,2021/5/1～
f0101201,［HODaP］ 沿岸バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/0dd30c37-4d45-4a23-8f86-12b74f6e65e1,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/0dd30c37-4d45-4a23-8f86-12b74f6e65e1/download/engan_bus.zip,engan_bus.zip,,2021/5/1～
f0101301,(HODaP) 恵庭市コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/5f05a49e-1bf0-4de3-918e-de6a1c6255b8,20210201,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/5f05a49e-1bf0-4de3-918e-de6a1c6255b8/download/gtfs_eniwashi_com.zip,gtfs_eniwashi_com.zip,,
f0101401,［HODaP］ ふらのバス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3623aa5b-7d0b-4621-a3c8-b09e55863d27,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/3623aa5b-7d0b-4621-a3c8-b09e55863d27/download/furano_bus.zip,furano_bus.zip,,2021/5/1～
f0101501,［HODaP］ 羽幌町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/635cdd26-246c-4bd7-a095-6705c1eebb91,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/635cdd26-246c-4bd7-a095-6705c1eebb91/download/haborocho_com.zip,haborocho_com.zip,,2021/5/1～
f0101601,［HODaP］ 北海道中央バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/dbadfccc-670e-49b9-be77-c3f346ee3160,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/dbadfccc-670e-49b9-be77-c3f346ee3160/download/hokkaido_chuo.zip,hokkaido_chuo.zip,,2021/5/1～
f0101701,［HODaP］ じょうてつ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/fef98fef-6fe2-472f-bde3-9d4f0a509a4a,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/fef98fef-6fe2-472f-bde3-9d4f0a509a4a/download/joutetsu.zip,joutetsu.zip,,2021/5/1～
f0101801,［HODaP］ くしろバス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/dd2557d2-39f9-4e03-8703-117c64eaabe2,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/dd2557d2-39f9-4e03-8703-117c64eaabe2/download/kushiro_bus.zip,kushiro_bus.zip,,2021/5/1～
f0101901,［HODaP］ 名士バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4bddd9a6-5edf-4887-82aa-b61cb93afc9e,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/4bddd9a6-5edf-4887-82aa-b61cb93afc9e/download/meishi_bus.zip,meishi_bus.zip,,2021/5/1～
f0102001,［HODaP］ 芽室町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2a15bf71-a472-4e7b-9722-1e304ba8e400,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/2a15bf71-a472-4e7b-9722-1e304ba8e400/download/memurocho_com.zip,memurocho_com.zip,,2021/5/1～
f0102101,［HODaP］ 奈井江町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/af325038-7d05-485d-9b71-85c19a3d96e7,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/af325038-7d05-485d-9b71-85c19a3d96e7/download/naiecho_com.zip,naiecho_com.zip,,2021/5/1～
f0102201,［HODaP］ 中標津町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/75e1e2db-ab48-4dfb-9514-1ebbc898791a,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/75e1e2db-ab48-4dfb-9514-1ebbc898791a/download/nakashibetsucho_com.zip,nakashibetsucho_com.zip,,2021/5/1～
f0102301,［HODaP］ 名寄市コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4abe45b3-7390-4d7d-8bf1-e8c7230ab962,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/4abe45b3-7390-4d7d-8bf1-e8c7230ab962/download/nayoroshi_com.zip,nayoroshi_com.zip,,2021/5/1～
f0102401,［HODaP］ 根室交通,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/8b9cb94b-beb4-4b57-9096-5140ef6f2333,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/8b9cb94b-beb4-4b57-9096-5140ef6f2333/download/nemuro_kotu.zip,nemuro_kotu.zip,,2021/5/1～
f0102501,［HODaP］ 斜里町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/e59d88f1-2236-41bb-ba8c-75fd4754af1a,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/e59d88f1-2236-41bb-ba8c-75fd4754af1a/download/sharicho_com.zip,sharicho_com.zip,,2021/5/1～
f0102601,［HODaP］ 士幌町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3c8f82fe-c997-45c8-9307-c904b206a450,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/3c8f82fe-c997-45c8-9307-c904b206a450/download/shihorocho_com.zip,shihorocho_com.zip,,2021/5/1～
f0102701,［HODaP］ 空知中央バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/671debb1-44c5-4dea-99eb-be693911c50c,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/671debb1-44c5-4dea-99eb-be693911c50c/download/sorachi_chuo_bus.zip,sorachi_chuo_bus.zip,,2021/5/1～
f0102801,［HODaP］ 斜里バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/d93cb12c-390f-4215-891d-c250db8f26d0,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/d93cb12c-390f-4215-891d-c250db8f26d0/download/syari_bus.zip,syari_bus.zip,,2021/5/1～
f0102901,(HODaP) 当別町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a3603010-da90-4228-8095-a42a31adf855,20210201,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/a3603010-da90-4228-8095-a42a31adf855/download/gtfs_tobetsucho_com.zip,gtfs_tobetsucho_com.zip,,2021/2/1～
f0103001,［HODaP］ 夕鉄バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/594c9dd3-d356-4445-98e2-c480d49c9d65,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/594c9dd3-d356-4445-98e2-c480d49c9d65/download/yutetsu_bus.zip,yutetsu_bus.zip,,2021/5/1～
f0103101,［HODaP］ 深川市コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2d439886-69ec-4bf9-9a12-9ee4014e3f3c,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/2d439886-69ec-4bf9-9a12-9ee4014e3f3c/download/fukagawashi_com.zip,fukagawashi_com.zip,,2021/5/1～
f0103201,［HODaP］ 三笠市コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/b529697a-82c2-4f78-b6b1-19fce6c9c3dc,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/b529697a-82c2-4f78-b6b1-19fce6c9c3dc/download/mikasashi_com.zip,mikasashi_com.zip,,2021/5/1～
f0103301,(HODaP) ハートランドフェリー,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/677e45d0-45d1-4eaf-a679-319cdbfaa89e,20200417,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/677e45d0-45d1-4eaf-a679-319cdbfaa89e/download/heart-land-ferry.zip,heart-land-ferry.zip,,
f0103401,(HODaP) 羽幌沿海フェリー,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/b1535cdf-9798-4990-afe2-5c5c5bcdfdfa,20200417,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/b1535cdf-9798-4990-afe2-5c5c5bcdfdfa/download/haboro-enkai-ferry.zip,haboro-enkai-ferry.zip,,
f0103501,［HODaP］ 道北バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a89a7707-f346-45e7-8f98-0da0f3332531,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/a89a7707-f346-45e7-8f98-0da0f3332531/download/douhoku_bus.zip,douhoku_bus.zip,,2021/5/1～
f0103601,［HODaP］ 北紋バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/226fe0ae-79af-4971-b15f-332770cdc9c1,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/226fe0ae-79af-4971-b15f-332770cdc9c1/download/hokumon_bus.zip,hokumon_bus.zip,,2021/5/1～
f0103701,［HODaP］ 宗谷バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/04e3efd7-29fd-4295-ab8d-d27933f94bbc,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/04e3efd7-29fd-4295-ab8d-d27933f94bbc/download/soya_bus.zip,soya_bus.zip,,2021/5/1～
f0103801,［HODaP］ 北見市コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/d4ecb0d3-4b28-4fff-897f-f56979e9b5c9,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/d4ecb0d3-4b28-4fff-897f-f56979e9b5c9/download/kitamishi_com.zip,kitamishi_com.zip,,2021/5/1～
f0103901,［HODaP］ 蘭越町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/595f0db5-9e55-43a5-8b85-74c3edcd7da7,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/595f0db5-9e55-43a5-8b85-74c3edcd7da7/download/rankoshicho_com.zip,rankoshicho_com.zip,,2021/5/1～
f0104001,［HODaP］ 岩内町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a3be17ab-40ab-4b7d-9051-03562baf2ed4,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/a3be17ab-40ab-4b7d-9051-03562baf2ed4/download/iwanaicho_com.zip,iwanaicho_com.zip,,2021/5/1～
f0104101,［HODaP］ 白老町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/120a024f-c2b5-4183-aa90-802398e010fd,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/120a024f-c2b5-4183-aa90-802398e010fd/download/shiraoicho_com.zip,shiraoicho_com.zip,,2021/5/1～
f0104201,［HODaP］ 白糠町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/f4f6deb3-e9ad-469e-aa39-38279bdbfeb0,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/f4f6deb3-e9ad-469e-aa39-38279bdbfeb0/download/shiranukacho_com.zip,shiranukacho_com.zip,,2021/5/1～
f0104301,［HODaP］ 豊浦町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c9fe757b-0756-424b-a8da-e3438798dd55,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/c9fe757b-0756-424b-a8da-e3438798dd55/download/toyouracho_com.zip,toyouracho_com.zip,,2021/5/1～
f0104401,［HODaP］ 長沼町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/16e0d070-789e-41ae-bc2a-0d0f7f63c80f,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/16e0d070-789e-41ae-bc2a-0d0f7f63c80f/download/naganumacho_com.zip,naganumacho_com.zip,,2021/5/1～
f0104501,［HODaP］ 興部町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9f741a86-60e2-42b2-89d8-384be8bf50ba,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/9f741a86-60e2-42b2-89d8-384be8bf50ba/download/okoppecho_com.zip,okoppecho_com.zip,,2021/5/1～
f0104601,［HODaP］ 大樹町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/aa50ca49-dc3b-4c34-89ca-79749aeaaa21,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/aa50ca49-dc3b-4c34-89ca-79749aeaaa21/download/taikicho_com.zip,taikicho_com.zip,,2021/5/1～
f0104701,［HODaP］ 上川町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/59c9f350-2419-46ce-9bab-4e86e21f396b,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/59c9f350-2419-46ce-9bab-4e86e21f396b/download/hokkaido_kamikawacho_com.zip,hokkaido_kamikawacho_com.zip,,2021/5/1～
f0104801,［HODaP］ 幕別町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/95c715ca-21de-4206-a345-b781e0952dd0,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/95c715ca-21de-4206-a345-b781e0952dd0/download/makubetsucho_com.zip,makubetsucho_com.zip,十勝バスオープンデータに収録あり,2021/5/1～
f0104901,［HODaP］ 音更町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2d430e06-7e0b-4ef7-86f3-64ccb709d270,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/2d430e06-7e0b-4ef7-86f3-64ccb709d270/download/otofukecho_com.zip,otofukecho_com.zip,十勝バスオープンデータに収録あり,2021/5/1～
f0105001,［HODaP］ ひがし北海道エクスプレスバス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4215a2dd-3491-4005-bf66-10fda633d1af,20210325,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/4215a2dd-3491-4005-bf66-10fda633d1af/download/easthokkaido_expressbus.zip,easthokkaido_expressbus.zip,冬季（1～3月）のみ運行・データ更新,2021/3/1～
f0105101,［HODaP］ 高速バス（北海道内）,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64/download/hokkaido-express_bus.zip,hokkaido-express_bus.zip,,2021/5/1～
f0105201,(HODaP) 札幌市交通局,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3efff7e5-b604-4850-8888-38f0e60bb238,20200324,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/3efff7e5-b604-4850-8888-38f0e60bb238/download/gtfs_sapporo1.000.zip,gtfs_sapporo1.000.zip,,
f0105301,［HODaP］ ニセコバス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c46f9cd8-4c92-42eb-89a5-26e3fabb1dce,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/c46f9cd8-4c92-42eb-89a5-26e3fabb1dce/download/niseko_bus.zip,niseko_bus.zip,,2021/5/1～
f0105401,［HODaP］ おびうん観光,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/edc6b615-7308-4bd0-bfe4-6b3a510f9fc0,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/edc6b615-7308-4bd0-bfe4-6b3a510f9fc0/download/obiun-kanko.zip,obiun-kanko.zip,,2021/5/1～
f0105601,(HODaP) 大沼交通,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/17189575-9181-4eb8-9e8d-07502837e428,20210204,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/17189575-9181-4eb8-9e8d-07502837e428/download/gtfs20.4.20.zip,gtfs20.4.20.zip,,
f0105701,(HODaP) 函館帝産バス,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/e407ed56-37c0-4d70-92d6-0fdd3a05aac7,20210402,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/e407ed56-37c0-4d70-92d6-0fdd3a05aac7/download/gtfs_hakodateteisanbus.zip,gtfs_hakodateteisanbus.zip,,2021/4/1改正
f0105801,［HODaP］ 空知交通,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9a28fbf9-69fe-4a5c-8d26-b12fc2440074,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/9a28fbf9-69fe-4a5c-8d26-b12fc2440074/download/sorachi_kotsu.zip,sorachi_kotsu.zip,,2021/5/1～
f0105901,［HODaP］ 倶知安町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/bd408ce3-8910-48bc-bf4c-1135cac7070a,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/bd408ce3-8910-48bc-bf4c-1135cac7070a/download/kutchancho_com.zip,kutchancho_com.zip,,2021/5/1～
f0106001,［HODaP］ 安平町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/7f011237-1284-4063-8c55-ba4945031793,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/7f011237-1284-4063-8c55-ba4945031793/download/abiracho_com.zip,abiracho_com.zip,,2021/5/1～
f0106101,［HODaP］ 遠軽町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/cc6d76a4-3576-480e-a073-ef1bfa62eafa,20210513,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/cc6d76a4-3576-480e-a073-ef1bfa62eafa/download/engarucho_com.zip,engarucho_com.zip,,2021/5/1～
f0106201,(HODaP) 浦臼町コミュニティ,01,北海道,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4e7fd86e-b80c-41c6-9c5a-57c49c8c9f3f,20210222,CC BY 4.0,1,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/4e7fd86e-b80c-41c6-9c5a-57c49c8c9f3f/download/gtfs-jp__20210219132154-1.zip,gtfs-jp__20210219132154-1.zip,,
